X.RPMI	X.Sera	X.Contrib.RPMI	X.Contrib.Sera	X.Contrib	X.GroupContrib	X.color	X.importance
WP_000048060.1	0.816159440736326	-0.645987481353129	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0395679366986559
WP_001040568.1	-0.740518982825014	0.712075206881822	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0395555494688772
WP_000149295.1	-0.785749249009861	0.928071425955745	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0394945373557149
WP_000390829.1	0.843528282745935	-0.749250144619845	TRUE	FALSE	FALSE	RPMI	#388ECC	0.039443732910012
WP_000580201.1	-0.646928261492573	0.976794180938566	FALSE	TRUE	FALSE	Sera	#F68B33	-0.039411883184863
WP_001217728.1	0.79669850090332	-0.591453004406554	TRUE	FALSE	FALSE	RPMI	#388ECC	0.039406060416666
WP_000183717.1	0.895379027382607	-0.804625144009546	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0394029682727071
WP_000080028.1	0.815153495895099	-0.66712642178211	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0393260548970513
WP_001096633.1	-0.777747505585774	0.678394075373606	FALSE	TRUE	FALSE	Sera	#F68B33	-0.039322260566351
WP_000744096.1	-0.775791179847779	1.0571564028656	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0392924625529036
WP_001196362.1	-0.829687938231306	0.63371996574848	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0392831248708555
WP_000616840.1	-0.620901853676045	0.675680052745133	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0391972330583958
WP_000129659.1	0.895778053675679	-0.715971295099378	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0390899842042426
WP_000942303.1	0.747474311275578	-0.902456276399301	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0390419716863726
WP_001286928.1	0.852603828620613	-0.617098464872078	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0390243214725373
WP_000615921.1	0.839650144934183	-0.602632289130253	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0389961273914453
WP_000996739.1	0.836804755702777	-0.802942423244816	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0389792559863601
WP_000164332.1	-0.870134067032182	0.840618209555968	FALSE	TRUE	FALSE	Sera	#F68B33	-0.038959815676981
WP_001165363.1	1.05210722156948	-0.923595147191611	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0389535784025862
WP_000138218.1	0.705324652110125	-0.720549748928611	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0389428870626043
WP_000334463.1	-0.975597633080353	0.687509675296826	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0389291825088183
WP_000101976.1	-0.544721507164082	0.792204384109719	FALSE	TRUE	FALSE	Sera	#F68B33	-0.038924207002934
WP_000004981.1	-0.913994639042764	0.936580202630669	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0389060446300301
WP_000048712.1	-0.771080053480699	0.756578759367466	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0389022217907084
WP_000072584.1	0.777581060072312	-0.81384270406344	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0388717806484171
WP_000481443.1	-0.955206661044404	0.863686261102805	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0388524519192757
WP_001291497.1	0.968325228355405	-0.708254503305804	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0388418451456884
WP_000394698.1	0.791448347036755	-0.686861779652906	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0388375714793682
WP_000036076.1	0.676834030859395	-0.818928100618792	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0388333564682097
WP_000022323.1	0.857470199938413	-0.682584429179389	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0388265167707341
WP_000481285.1	0.816372154517617	-0.51917122140921	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0388165992069099
WP_000238669.1	0.823049148076046	-1.03245401479557	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0387929143495886
WP_000201875.1	0.812015467586696	-0.815561260565211	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0387567623630333
WP_000238227.1	0.983695393997314	-0.695778006553326	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0387484515350613
WP_000614712.1	0.791945892150049	-0.883007748993655	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0387148616871425
WP_000681757.1	0.867225261553589	-0.493111757538731	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0386884799039064
WP_000110253.1	-0.790074241246874	0.675523459077552	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0386805442286271
WP_000159750.1	-0.810495995767145	0.707833411449902	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0386735063414311
WP_000754443.1	-0.708035275591847	0.751203419602334	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0386691628057728
WP_000161745.1	0.850289993742948	-0.543529978680638	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0386434532351682
WP_000118314.1	-0.717340453230734	0.874593392200496	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0386000559954056
WP_000735041.1	-0.522320652313525	0.819633473345325	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0385834855032295
WP_001117767.1	0.623428753814677	-0.859994801634563	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0385518165814262
WP_001155278.1	0.838640340218165	-0.768580289714066	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0384381214055515
WP_001058993.1	-1.0123888858012	0.90449878319002	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0384106165609601
WP_000035320.1	0.732069920509824	-0.730136783057294	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0384027279967764
WP_000733271.1	-0.806830459467111	0.928958036840676	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0383906275555318
WP_001228167.1	-0.881697906728364	0.981819442779971	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0383553444475304
WP_000846636.1	-0.746910928499136	0.607395499106365	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0383334658872357
WP_000522381.1	0.748630317045258	-0.859515033656078	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0383235787964971
WP_001088978.1	0.830268514116469	-0.979895181159497	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0383106323505474
WP_001046645.1	-0.905992054331763	0.729902491043081	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0382753886209588
WP_000955781.1	-0.855835115359466	0.670951322216763	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0382604485588523
WP_000342182.1	0.827398004185342	-0.951387233159715	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0382596242442913
WP_000606210.1	0.78405653938603	-0.853307054431521	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0382362598731417
WP_000273982.1	0.847312510448728	-0.619850398996968	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0382022137565401
WP_129622207.1	0.798118972861753	-0.732716823255064	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0381902908260379
WP_000670752.1	-0.840368864058107	0.84289670985039	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0381599631195929
WP_001242311.1	-0.98979195536738	0.748149229476946	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0381530852455605
WP_000120549.1	0.723324903133992	-0.695066747549253	TRUE	FALSE	FALSE	RPMI	#388ECC	0.038063218850736
WP_001283312.1	0.787806153003911	-0.636541469912284	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0380219934613844
WP_000686168.1	0.792498726350338	-0.728672170530351	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0379837268845022
WP_000290491.1	0.787457600815557	-0.953758228784581	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0379609999371345
WP_000860047.1	-0.908648177631147	0.486488514922013	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0379435983288843
WP_001003789.1	0.769613230738025	-0.623996006469649	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0379146443481336
WP_000264071.1	0.772759821078606	-1.01947429313579	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0378907199163471
WP_001266553.1	-0.72400159296374	1.08333889086401	FALSE	TRUE	FALSE	Sera	#F68B33	-0.037844069967432
WP_000150169.1	0.675701169237258	-0.799861068498819	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0378343988281763
WP_000093349.1	-0.620133647646612	0.694336548198254	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0378308746653308
WP_000199066.1	-0.90511423872296	1.12211703062509	FALSE	TRUE	FALSE	Sera	#F68B33	-0.03780604526074
WP_000285450.1	-0.872078852667986	0.724432904573653	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0377483879123014
WP_000717561.1	0.857812004829506	-0.92306589292309	TRUE	FALSE	FALSE	RPMI	#388ECC	0.037746370083182
WP_000595011.1	0.762721285319373	-0.550548900615857	TRUE	FALSE	FALSE	RPMI	#388ECC	0.037731666769905
WP_000483720.1	0.800605896382082	-0.920959448014303	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0377146277543243
WP_000939059.1	0.825532322563929	-0.705697391716315	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0377120634492778
WP_000140050.1	0.728266796508232	-0.951378130584684	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0376705538948027
WP_000129417.1	0.666932345154214	-0.764266150871564	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0376549655646508
WP_000167944.1	0.7456928938158	-0.57624285872703	TRUE	FALSE	FALSE	RPMI	#388ECC	0.037593731120144
WP_129622221.1	0.789758070319054	-0.724397634627515	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0375892145532986
WP_000876756.1	0.603538177827073	-0.5729197380094	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0375562003729088
WP_000170975.1	0.784049509283419	-0.846003764984806	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0375227316605279
WP_000291420.1	0.830031039016788	-0.92094253284857	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0375048788228037
WP_000182842.1	-0.882223008640608	0.700436232705493	FALSE	TRUE	FALSE	Sera	#F68B33	-0.037487862540173
WP_001236734.1	-0.731102588537375	0.927184588103624	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0374587317944184
WP_001115101.1	0.738522694471243	-0.812429299517948	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0374587096941781
WP_000282298.1	-0.690627845624544	0.805713848576849	FALSE	TRUE	FALSE	Sera	#F68B33	-0.037434465168415
WP_000876638.1	0.71415710640692	-0.997194062488394	TRUE	FALSE	FALSE	RPMI	#388ECC	0.037424112169504
WP_000608818.1	-0.853540885417182	0.801655342226089	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0374096988520654
WP_000258003.1	-0.636945996877137	0.780241876776053	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0374039715077679
